"Fullscale_V9_DataCollectSweep1_041026: Design Number","Fullscale_V9_DataCollectSweep1_041026: BaseSize (m)","Fullscale_V9_DataCollectSweep1_041026: BEAVSExtension (mm)","Fullscale_V9_DataCollectSweep1_041026: BEAVSPosition (m)","Fullscale_V9_DataCollectSweep1_041026: FreestreamAltitude (ft)","Fullscale_V9_DataCollectSweep1_041026: FreestreamMach","Fullscale_V9_DataCollectSweep1_041026: FreestreamTemperature (C)","Fullscale_V9_DataCollectSweep1_041026: NumSteps","Fullscale_V9_DataCollectSweep1_041026: Cell Count","Fullscale_V9_DataCollectSweep1_041026: Center of Loads (m)","Fullscale_V9_DataCollectSweep1_041026: Drag BEAVS (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Camera Pod (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Center Body (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Coefficient","Fullscale_V9_DataCollectSweep1_041026: Drag Fins (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Nose (N)","Fullscale_V9_DataCollectSweep1_041026: Drag of all external components (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Tail & Base (N)","Fullscale_V9_DataCollectSweep1_041026: Total Solver CPU Time (s)","Fullscale_V9_DataCollectSweep1_041026: Total Solver Elapsed Time (s)"
254.0,0.03,5.0,1.23,3600.0,0.65,7.0,470.0,2404918.0,-0.4999159222847493,7.204411531882745,5.727637000513656,27.15594539095068,0.8617076759066706,22.05241412396091,-116.96477459261739,122.10309408900284,176.9274606343123,20794.835292999996,2632.25928687
255.0,0.03,5.0,1.23,3600.0,0.66,7.0,470.0,2405108.0,-0.5015498143237421,7.348493510241659,5.967777587842034,27.143419532371674,0.8618982111324348,22.58405033843139,-114.33238023888205,125.9168502062204,177.2054894762157,30392.322376000004,4077.6693722850027
256.0,0.03,5.0,1.23,3600.0,0.67,7.0,470.0,2405199.0,-0.5031195336262408,7.649335156831029,6.109833127772705,27.774598890134502,0.8789598167753596,23.220655973442405,-111.60973998300086,132.33009888225303,179.18541571707323,21047.480091000012,2655.901718377998
257.0,0.03,5.0,1.23,3600.0,0.6799999999999999,7.0,470.0,2405399.0,-0.5049246580570782,7.678902554025538,6.343437952717535,27.669244146994085,0.8735023479053556,23.809877599634746,-108.5665265938883,135.46337215623245,178.52843649674887,21745.747914999985,2746.9539892580033
258.0,0.03,5.0,1.23,3600.0,0.69,7.0,470.0,2405536.0,-0.5065736706280036,8.024875749373207,6.43721110821558,28.059995731163568,0.8881618260903497,24.326774668555814,-105.41522363206734,141.8176488596501,180.38401523440925,20878.73933800001,2648.2609145169977
259.0,0.03,5.0,1.23,3600.0,0.7,7.0,470.0,2405664.0,-0.5082934472315221,8.380152281074219,6.492132675272785,28.90142851081471,0.9124091206552986,25.026800472813306,-102.08465947524567,149.94281946291215,183.22696499818278,20814.557702000006,2629.8994398990017
260.0,0.03,5.0,1.23,3600.0,0.71,7.0,470.0,2405789.0,-0.510132255938996,8.638841258865606,6.504993583375564,29.508060728277318,0.9281572947968435,25.717811166145378,-98.50978213259415,156.9199916651221,185.06006706105242,21490.25742400002,2715.982730912004
261.0,0.03,5.0,1.23,3600.0,0.72,7.0,470.0,2405978.0,-0.5121055554661896,8.646718087307613,6.698901658993389,28.99909936863066,0.9199810621369378,26.168561032115072,-94.56379019433487,159.94985927841847,184.00036932570663,22034.18149100003,2803.108892439003
262.0,0.03,5.0,1.23,3600.0,0.73,7.0,470.0,2406186.0,-0.5140541199252099,8.98079696313194,6.583226554658991,29.561895552907423,0.9370003241167346,26.800445475459554,-90.62024234816239,167.46554591915276,186.15942372115722,30083.248155000012,4054.2423222589982
263.0,0.03,5.0,1.23,3600.0,0.74,7.0,470.0,2406442.0,-0.516122866035413,9.022190794598716,6.648663278264051,29.54064937469763,0.9403578290960696,27.45401432122876,-86.2473900933715,172.7016885804543,186.28356090503658,20675.237979000038,2610.8355484290014
264.0,0.03,5.0,1.23,3600.0,0.75,7.0,470.0,2406787.0,-0.5181470801854065,9.394896176637001,6.490162880718128,29.955594110653383,0.9551108338690277,28.01989144354959,-81.88764163280855,180.18402851492164,188.21112553617212,20991.56296299998,2654.201804095001
265.0,0.03,6.666666666666667,1.23,3600.0,0.1,7.0,470.0,2405227.0,-0.4639679122984474,0.1633427980102045,0.14702642167658675,1.205547476703241,1.007846321886358,0.7327381634449774,-129.92464300882398,3.3801371597797827,131.0561253087688,20510.004745999977,2606.653012344003
266.0,0.03,6.666666666666667,1.23,3600.0,0.11,7.0,470.0,2405227.0,-0.46412332851165683,0.20142194385189316,0.17638814759461627,1.3861760325029742,1.0015523149272083,0.8713248223381163,-129.88147878600824,4.064424029539655,131.31059186926026,29377.284814,3965.1385446199997
267.0,0.03,6.666666666666667,1.23,3600.0,0.12,7.0,470.0,2405227.0,-0.46429260063631284,0.24329547075998928,0.2084520207129027,1.5833497531340073,0.9970221199506921,1.0217753360781012,-129.83418803481715,4.815121853995781,131.5924373081279,20536.059212999997,2594.5300405749977
268.0,0.03,6.666666666666667,1.23,3600.0,0.13,7.0,470.0,2405227.0,-0.4644780676561183,0.28795759964841916,0.24321371807631187,1.7930223908154188,0.989803536816916,1.1825832511148322,-129.78322461567294,5.610166075815613,131.8866137318336,20210.33562400003,2557.901658525001
269.0,0.03,6.666666666666667,1.23,3600.0,0.14,7.0,470.0,2405227.0,-0.4646769931308509,0.33803236815176463,0.28016381413888775,2.0258360775157787,0.9909345674706662,1.3570721946104427,-129.72884060602755,6.513899556479116,132.24163570808977,20476.60580599998,2597.422775414002
270.0,0.03,6.666666666666667,1.23,3600.0,0.15,7.0,470.0,2405227.0,-0.46488936979739404,0.39226036425548155,0.3193162854671447,2.2784468045910726,0.9924065169104233,1.5432877068068527,-129.67073875575528,7.488798009382872,132.62622560401763,19995.705510999986,2520.4528630189934
271.0,0.03,6.666666666666667,1.23,3600.0,0.16,7.0,470.0,2405227.0,-0.4651551026811899,0.4461417691078441,0.36293446807935903,2.500451162629518,0.9746814310450522,1.716801587428494,-129.60799515952328,8.368404195251108,132.9500703675292,20324.215034999976,2567.5753250380008
272.0,0.03,6.666666666666667,1.23,3600.0,0.17,7.0,470.0,2405227.0,-0.4653886853451468,0.5084884150515776,0.40704385373181406,2.778698133776256,0.9766470514933467,1.9273546739974903,-129.54233621545944,9.466195434318482,133.3869465732208,20374.77898700001,2580.755283988002
273.0,0.03,6.666666666666667,1.23,3600.0,0.18,7.0,470.0,2405227.0,-0.46567351372969557,0.5737455536343814,0.4540674056123743,3.0614543830186007,0.9752983955197804,2.1359100639875375,-129.4725793172633,10.597965513788726,133.84536742479912,30249.471153000013,4079.581085128004
274.0,0.03,6.666666666666667,1.23,3600.0,0.19,7.0,470.0,2405239.0,-0.46596373453713985,0.6438489617498802,0.5035363624423773,3.362385037857876,0.9739391687687468,2.3595464538664612,-129.39884880471786,11.791770721349012,134.32130271015026,20078.55055400002,2531.267795611
275.0,0.03,6.666666666666667,1.23,3600.0,0.2,7.0,470.0,2405239.0,-0.46623228383577625,0.7174714863263091,0.5556126837748833,3.674334865618682,0.9687915739789186,2.6004621686457803,-129.32119669538685,12.996617949286598,134.76993344030782,20250.193851999997,2555.39500126
276.0,0.03,6.666666666666667,1.23,3600.0,0.21,7.0,470.0,2405239.0,-0.46654888120359167,0.7991044594385275,0.6084597370554162,4.032527770611335,0.9747235830507469,2.849528906350944,-129.24014841932328,14.416507555748726,135.36703510161584,20253.150831,2564.346902986001
277.0,0.03,6.666666666666667,1.23,3600.0,0.22,7.0,470.0,2405239.0,-0.4668683927555499,0.8827037419632655,0.6651072970703514,4.380804696630578,0.9717992211320468,3.1056978582848442,-129.1546050570237,15.77472907760843,135.89502054068305,27018.804207999965,3611.507323172001
278.0,0.03,6.666666666666667,1.23,3600.0,0.23,7.0,470.0,2405239.0,-0.4671855112626537,0.9712816205347318,0.7239604031758775,4.7451229697374195,0.9677762015819421,3.371587088747818,-129.06488772924035,17.170012738397304,136.42294838544186,20021.96966,2528.201270081003
279.0,0.03,6.666666666666667,1.23,3600.0,0.24,7.0,470.0,2405250.0,-0.4675596247868902,1.0642763778139304,0.7849092777713482,5.121453490532214,0.967681896563201,3.6452655196737718,-128.97111412136874,18.69369256556912,137.0489020211466,19949.54507500002,2521.759871086001
280.0,0.03,6.666666666666667,1.23,3600.0,0.25,7.0,470.0,2405250.0,-0.46794665695474014,1.164875217261329,0.8465531250475161,5.534763462054152,0.9703270307520446,3.9298686228804307,-128.8735577737222,20.339401023610932,137.7368983700897,20055.934274999974,2547.7049555749963
281.0,0.03,6.666666666666667,1.23,3600.0,0.26,7.0,470.0,2405250.0,-0.46835289564587007,1.266706088695727,0.9127260781370145,5.931090058174754,0.9676142146844572,4.218640119217353,-128.7709648711057,21.93759161199616,138.37939413887702,19905.269968000026,2513.945809668999
282.0,0.03,6.666666666666667,1.23,3600.0,0.27,7.0,470.0,2405250.0,-0.46875004113708996,1.373465955409421,0.9801178619396258,6.356513081431216,0.9667656942315489,4.525936346333597,-128.664174064585,23.636804235204636,139.06494505467577,20547.819301999953,2598.668281644001
283.0,0.03,6.666666666666667,1.23,3600.0,0.28,7.0,470.0,2405250.0,-0.4691587624534012,1.4849377696050072,1.0512646898526719,6.780351067381591,0.9631702545865044,4.837006865740616,-128.55235226583702,25.325564371738935,139.72435624499607,20326.80191999999,2583.838532309999
284.0,0.03,6.666666666666667,1.23,3600.0,0.29,7.0,470.0,2405298.0,-0.4696503193283953,1.5994143317444738,1.124406230401584,7.204268535483984,0.9608665375256121,5.1438130202743935,-128.4356320304835,27.101858240021226,140.4655881526003,30768.858457,4180.917799757995
285.0,0.03,6.666666666666667,1.23,3600.0,0.3,7.0,470.0,2405362.0,-0.47011205744507145,1.7167942818890736,1.2022124127959044,7.623883282907587,0.9550447047065694,5.4687619306145345,-128.31360386039262,28.827448274903972,141.12940022708946,20018.097094999994,2528.1529822359994
286.0,0.03,6.666666666666667,1.23,3600.0,0.31,7.0,470.0,2405362.0,-0.47059782229366526,1.840658630384941,1.2817832609107103,8.070944978705976,0.9517867335168095,5.802174854241224,-128.1865283127338,30.67630383224834,141.86727042073926,20244.094836,2559.0204367489973
287.0,0.03,6.666666666666667,1.23,3600.0,0.32,7.0,470.0,2405418.0,-0.4710728046172125,1.9724763821981581,1.3606523545347033,8.57305970972497,0.9516346478388025,6.1564128861134915,-128.05479639506004,32.682117974821516,142.67431303731024,20233.653457000004,2569.358200741
288.0,0.03,6.666666666666667,1.23,3600.0,0.33,7.0,470.0,2405378.0,-0.4714776545032798,2.1040771266387415,1.4450520199959613,9.034686763680154,0.9442915320150662,6.521278539027677,-127.91599707033446,34.48847376986653,143.29937639085844,28036.240028000007,3763.673455908999
289.0,0.03,6.666666666666667,1.23,3600.0,0.34,7.0,470.0,2405506.0,-0.47211694327501585,2.2550448254744095,1.5214217652143502,9.628374030490225,0.9520562426002255,6.883702157972547,-127.77367735290764,36.911391656325705,144.3965262300818,20370.551044000018,2572.369563171001
290.0,0.03,6.666666666666667,1.23,3600.0,0.35,7.0,470.0,2405545.0,-0.4726038244171825,2.4166633357773346,1.6001324817118177,10.26032574630123,0.9544954225874787,7.284547009262634,-127.62508645441551,39.214791804256805,145.27820968561932,20222.414036,2557.139079585
291.0,0.03,6.666666666666667,1.23,3600.0,0.36,7.0,470.0,2405570.0,-0.47319054599932414,2.5612249227149166,1.6909714411563272,10.747642197981746,0.9506030836689944,7.657482274589249,-127.46668353450062,41.318467227278134,146.1278299253365,20900.115023000013,2651.009151513002
292.0,0.03,6.666666666666667,1.23,3600.0,0.37,7.0,470.0,2405594.0,-0.4738025543968696,2.697776658877696,1.7933112134753433,11.14453968725173,0.9417283515577984,8.017613309049489,-127.29874484410516,43.23834806970697,146.88385204515788,20816.700360000003,2629.0814428049994
293.0,0.03,6.666666666666667,1.23,3600.0,0.38,7.0,470.0,2405606.0,-0.4743254001669911,2.8632181352319463,1.888049111596768,11.710658412814581,0.9390650470610492,8.43822072730261,-127.12765604336379,45.478157496737765,147.70566715315564,20813.910249999994,2630.0617272349973
294.0,0.03,6.666666666666667,1.23,3600.0,0.39,7.0,470.0,2405674.0,-0.4750325863662178,3.057974016136726,1.9668663540200557,12.460467719693392,0.9485755382626042,8.850865931699714,-126.95369781697008,48.38838534482603,149.00590914024622,21070.619710999978,2672.9584728689997
295.0,0.03,6.666666666666667,1.23,3600.0,0.4,7.0,470.0,2405732.0,-0.4756623623567686,3.2307947804854407,2.06787101437043,13.036241657113782,0.94662643567706,9.271401418902508,-126.7685320025076,50.79706494415652,149.959288075792,30599.30772199997,4132.924762761003
296.0,0.03,6.666666666666667,1.23,3600.0,0.41,7.0,470.0,2405716.0,-0.47637085354473324,3.376528903260248,2.1869791002525063,13.406558155627483,0.9363406110141999,9.666029020105885,-126.57248598339274,52.78877368222285,150.72516448636947,21388.42531199999,2700.744057009999
297.0,0.03,6.666666666666667,1.23,3600.0,0.42,7.0,470.0,2405781.0,-0.4770122817280067,3.5944597176915076,2.2686800171487507,14.248915900144207,0.9428070208901013,10.145598833348833,-126.38013722919328,55.777801118689055,151.90028387954902,21976.354785999967,2778.3208810689976
298.0,0.03,6.666666666666667,1.23,3600.0,0.43,7.0,470.0,2405845.0,-0.477771986460628,3.7331323587573713,2.405228593832115,14.513572550304106,0.929681767530607,10.534096099280733,-126.16697529616849,57.65157923028695,152.63252492428114,21333.47984499998,2707.2014102089997
299.0,0.03,6.666666666666667,1.23,3600.0,0.4400000000000001,7.0,470.0,2405991.0,-0.4784022521756848,4.0328415977536345,2.452512861498885,15.861898030258738,0.9518916145182447,11.114633073392879,-125.97223398263122,61.80631555880721,154.3166639785343,29904.57659800001,4005.430090106002
300.0,0.03,6.666666666666667,1.23,3600.0,0.4500000000000001,7.0,470.0,2406048.0,-0.4790996395185795,4.221562299035682,2.5665597104232902,16.469162261376876,0.9483313243251402,11.593753327498865,-125.75474268991549,64.40582146705168,155.30952655863248,20722.978217000018,2614.789425468003
301.0,0.03,6.666666666666667,1.23,3600.0,0.46,7.0,470.0,2406122.0,-0.4798515938235107,4.426714270418297,2.6840136627053277,17.122194792564102,0.9463420746078476,12.068321675562533,-125.5299541385996,67.1589379831317,156.38764772048106,21117.05539599999,2664.569052199
302.0,0.03,6.666666666666667,1.23,3600.0,0.47,7.0,470.0,2406125.0,-0.4807081768293078,4.60581116645602,2.8206346685933634,17.594459479722243,0.9401305350682977,12.522354322763194,-125.29489115410401,69.6504377176579,157.4020692342271,22076.663303000016,2797.9047836940044
303.0,0.03,6.666666666666667,1.23,3600.0,0.48,7.0,470.0,2406228.0,-0.4813920405998142,4.8630413974736735,2.921440191216239,18.519697547883535,0.9441813060034419,13.078777265784785,-125.06461872975011,72.95883129888898,158.64049362628083,21889.985627000024,2759.8946362830034
304.0,0.03,6.666666666666667,1.23,3600.0,0.49,7.0,470.0,2406258.0,-0.4822397995502947,5.0496254030349155,3.0675784056667648,19.001924365019974,0.9381764213559678,13.552880457136197,-124.81832586137845,75.5469011236469,159.69321835416747,21560.96892299996,2723.3260633380014
305.0,0.03,6.666666666666667,1.23,3600.0,0.5,7.0,470.0,2406288.0,-0.4830738124405598,5.298316219352847,3.1635547629023013,19.893968678183676,0.9411541813051749,14.11081278186024,-124.57623289148317,78.91159047183478,161.0211709210189,22577.318955000017,2863.7718313260016
306.0,0.03,6.666666666666667,1.23,3600.0,0.51,7.0,470.0,2406417.0,-0.48389467964475297,5.516628105001319,3.3043735521118323,20.500918950047,0.9380147673833094,14.631337619642725,-124.31993185823198,81.82575792838398,162.19243155981306,33901.96010500004,4584.8114105740015
307.0,0.03,6.666666666666667,1.23,3600.0,0.52,7.0,470.0,2406669.0,-0.48477020673943455,5.767695872540978,3.426891879276924,21.31088989523383,0.9370405624603284,15.20239248565736,-124.06290350514871,84.97772302707818,163.33275639951776,22302.660532000005,2813.517425695997
308.0,0.03,6.666666666666667,1.23,3600.0,0.53,7.0,470.0,2406619.0,-0.4856953194402069,6.020353476820317,3.547942156256846,22.14318471829854,0.9380485269462384,15.747564830469361,-123.79940066038374,88.37247735345082,164.71283283198946,21465.889666000017,2710.630756881998
309.0,0.03,6.666666666666667,1.23,3600.0,0.54,7.0,470.0,2406676.0,-0.4866415207040798,6.262173893513646,3.681858282028531,22.856980264513172,0.937155615621665,16.289140493179726,-123.52465408547187,91.65142684124464,166.08592799348145,21607.486139000008,2739.6308717320007
310.0,0.03,6.666666666666667,1.23,3600.0,0.55,7.0,470.0,2406682.0,-0.4875928280246712,6.617703414892657,3.7268736732893863,24.34363795400209,0.9488308967532046,16.979526389377547,-123.2591883739574,96.26184509415445,167.85329203655013,21461.24381799999,2707.649790341998
311.0,0.03,6.666666666666667,1.23,3600.0,0.56,7.0,470.0,2407003.0,-0.4886241256768917,6.73449948381159,3.9640701303633383,24.279360479282246,0.9295512596362501,17.40362904043014,-122.94321965284377,97.76635086329716,168.3280113822536,32369.999960999972,4366.913597538005
312.0,0.03,6.666666666666667,1.23,3600.0,0.5700000000000001,7.0,470.0,2407029.0,-0.4897327538041087,6.906737366811557,4.169748674642291,24.484403799209847,0.917913011914225,17.869109969349257,-122.6213991979984,100.02101125946136,169.2124106474468,21443.684159999993,2706.621202975001
313.0,0.03,6.666666666666667,1.23,3600.0,0.58,7.0,470.0,2406937.0,-0.4908266954277492,7.066732219477165,4.372409165425224,24.63039803839231,0.906022706231806,18.341108739194468,-122.28385806534052,102.21981092095336,170.09302082380475,21349.02208400001,2705.1716947769974
314.0,0.03,6.666666666666667,1.23,3600.0,0.59,7.0,470.0,2406869.0,-0.49195150798712356,7.2817929033210556,4.548998137992952,25.122786325736826,0.9004493248393302,18.866465433972664,-121.93199713255724,105.1243397480396,171.23629407957333,20960.45915199999,2643.2922334
315.0,0.03,6.666666666666667,1.23,3600.0,0.6,7.0,470.0,2407247.0,-0.4931079126457108,7.5526801099472545,4.701472872394711,25.87546425284845,0.8987621975393487,19.440908466880252,-121.55648698430161,108.51437899533701,172.500340277568,21337.087173000007,2693.498098988997
316.0,0.03,6.666666666666667,1.23,3600.0,0.61,7.0,470.0,2406980.0,-0.4944143788283142,7.637390766963511,4.963568425821695,25.43854187557908,0.8776131417703128,19.85383024744363,-121.10918051399084,109.52235981201753,172.73820901020045,21408.093949000013,2711.9541063009983
317.0,0.03,6.666666666666667,1.23,3600.0,0.62,7.0,470.0,2407097.0,-0.49575589109272095,7.8205856724468585,5.179096019479428,25.593956217471735,0.8653537305167768,20.33944380699633,-120.59576969708574,111.56219360871516,173.22488158940655,21807.328991000013,2773.311281106997
318.0,0.03,6.666666666666667,1.23,3600.0,0.63,7.0,470.0,2407230.0,-0.497126060204581,8.057201588125066,5.372382259007331,26.011786581896114,0.8595694273991568,20.883978683129392,-119.90858870994461,114.42002824735394,174.00326784514067,20667.583259999992,2609.4385468859978
319.0,0.03,6.666666666666667,1.23,3600.0,0.64,7.0,470.0,2407328.0,-0.4983982938850369,8.398085395002894,5.5081182401265245,27.061156415390787,0.8738278358033664,21.583999404196724,-118.79645814839985,120.03995224119306,176.285050934876,20395.394920000006,2577.7515186119945
320.0,0.03,6.666666666666667,1.23,3600.0,0.65,7.0,470.0,2407442.0,-0.4999922510025619,8.545000719078564,5.754215210534166,26.78377537020302,0.8626779315120039,22.030307895856993,-116.95832920441786,122.24057831338756,176.08560832213263,21625.094989000016,2735.3925684659994
321.0,0.03,6.666666666666667,1.23,3600.0,0.66,7.0,470.0,2407614.0,-0.5014511064764938,8.925041618154783,5.8871369639685875,27.748186711548083,0.8858376442329999,22.744458009327182,-114.52010144052585,129.41422144195502,178.62949957948223,31489.504746000017,4303.631525245995
322.0,0.03,6.666666666666667,1.23,3600.0,0.67,7.0,470.0,2407763.0,-0.5031347824603931,9.149455362544828,6.076942951709136,27.772780753578807,0.8885927562114195,23.26258215426248,-111.70380641006943,133.7803674881344,179.22241267610855,20640.449850999998,2602.6888279380005
323.0,0.03,6.666666666666667,1.23,3600.0,0.6799999999999999,7.0,470.0,2407830.0,-0.5048113149126685,9.419726104465802,6.223925317343241,28.021259495283726,0.8965119239586301,23.834789194873892,-108.75112008575833,139.03171375432464,180.2831337281163,21262.20318999999,2685.0761911749996
324.0,0.03,6.666666666666667,1.23,3600.0,0.69,7.0,470.0,2408041.0,-0.5065908071030596,9.63491250168855,6.45254508365478,28.07169523790596,0.8998027546512488,24.37444074929193,-105.50937011047823,143.6764194919312,180.6521960298682,21821.767240999998,2763.430445593998
325.0,0.03,6.666666666666667,1.23,3600.0,0.7,7.0,470.0,2408172.0,-0.5083595829775961,9.866318166933327,6.537089214860018,28.358137316843578,0.9097613262049958,24.983759656408335,-102.0187160579861,149.50768816462843,181.78109986756925,29456.257149,3989.816184532
326.0,0.03,6.666666666666667,1.23,3600.0,0.71,7.0,470.0,2408309.0,-0.5101980149101135,10.16332277858278,6.551609926614812,28.776372764036413,0.9228838315937423,25.605801884547414,-98.40836153955271,156.0284274803488,183.33968166612004,20193.233094000007,2552.951601003003
327.0,0.03,6.666666666666667,1.23,3600.0,0.72,7.0,470.0,2408575.0,-0.5121351393272722,10.38660506069442,6.6633332346212155,28.9384477989586,0.9289772208845248,26.18042180268605,-94.58765480973678,161.51395052436277,183.93279743713924,21475.562046999952,2717.2848388729994
328.0,0.03,6.666666666666667,1.23,3600.0,0.73,7.0,470.0,2408722.0,-0.5140961138427946,10.650324402787735,6.621765733149171,29.25216462200553,0.9401212754893074,26.81294735020728,-90.53495379424096,168.02333849610594,185.2210901821972,21425.931102999984,2721.107489718993
329.0,0.03,6.666666666666667,1.23,3600.0,0.74,7.0,470.0,2408931.0,-0.5161226482277095,11.074030660165876,6.474082316644715,29.843744680619956,0.9588706493967414,27.47973725541508,-86.38738164976364,176.1016659373567,187.61745267427474,20392.75879000001,2575.6090510600034
330.0,0.03,6.666666666666667,1.23,3600.0,0.75,7.0,470.0,2409200.0,-0.5181760424491342,11.416408252825866,6.400204755832031,30.335287285929464,0.9752061890579307,28.160627048637693,-81.91178717001783,183.975067129474,189.57432695626676,20998.378608999992,2652.166968937001
331.0,0.03,8.333333333333334,1.23,3600.0,0.1,7.0,470.0,2411091.0,-0.4639671058049575,0.2084585493154954,0.14748568458605532,1.201874797364856,1.0178497209833552,0.7351020540423431,-129.92457151353355,3.4136867796747894,131.0453372078996,19798.517011000014,2514.7529596090017
332.0,0.03,8.333333333333334,1.23,3600.0,0.11,7.0,470.0,2411091.0,-0.46412309487648234,0.2614020692930324,0.17662136657459437,1.3819885973433343,1.0119509636032475,0.8708228783332055,-129.8814285931334,4.106623040938012,131.29721672252725,29877.515013,4046.5789513659993
333.0,0.03,8.333333333333334,1.23,3600.0,0.12,7.0,470.0,2411091.0,-0.46429335466594207,0.3160858557115557,0.20821583640802258,1.5771025641945111,1.0063099530395967,1.0200146426125623,-129.834374013408,4.8599774767425075,131.57293259122386,19680.151427000015,2483.836414219998
334.0,0.03,8.333333333333334,1.23,3600.0,0.13,7.0,470.0,2411091.0,-0.46447924705115545,0.37447137204935893,0.24245941174769836,1.7854697440942655,0.9996456072972557,1.1802574012369638,-129.7833168208442,5.665950529872205,131.86660942158815,19853.877571000023,2519.858978321001
335.0,0.03,8.333333333333334,1.23,3600.0,0.14,7.0,470.0,2411091.0,-0.46468046839879074,0.437275985945571,0.2795156784513707,2.0071964588254847,0.9928703301703918,1.3505266740744584,-129.72873982353957,6.526624275350636,132.18084930159333,19677.637592000014,2487.74627502
336.0,0.03,8.333333333333334,1.23,3600.0,0.15,7.0,470.0,2411091.0,-0.4648948862085992,0.5072179296452379,0.31914500792957645,2.249063357079481,0.9910815689793775,1.533761216954641,-129.67045624267476,7.478799820878989,132.5400685519448,28051.04652200001,3767.3124383629997
337.0,0.03,8.333333333333334,1.23,3600.0,0.16,7.0,470.0,2411091.0,-0.4651252659661999,0.5825825663629557,0.3611748758150552,2.507631059387379,0.9913425486690246,1.7258491171822126,-129.60851629699724,8.511452951676581,132.94273162992624,19628.34551899998,2479.7326822969976
338.0,0.03,8.333333333333334,1.23,3600.0,0.17,7.0,470.0,2411091.0,-0.46537395662797915,0.660610388852318,0.4061792476197149,2.768467052929659,0.9843616364697023,1.9262249877384412,-129.54246508962706,9.540969395873145,133.32195280836007,20258.281650999987,2576.986155220999
339.0,0.03,8.333333333333334,1.23,3600.0,0.18,7.0,470.0,2411091.0,-0.4656344097539356,0.7449632020460969,0.45348111537570185,3.052912864088878,0.9821472705289935,2.140414558847484,-129.47267586353848,10.672388010010751,133.75329213319108,19808.24212400003,2507.691730405001
340.0,0.03,8.333333333333334,1.23,3600.0,0.19,7.0,470.0,2411091.0,-0.4659138554957394,0.8349404717490884,0.5033506092296257,3.3506605750210046,0.9803306676631678,2.3629086989700143,-129.3988885243727,11.8691544963789,134.21618266578184,19686.730078,2486.6236494619984
341.0,0.03,8.333333333333334,1.23,3600.0,0.2,7.0,470.0,2411091.0,-0.46620635326170673,0.9286868416133073,0.5557434171922061,3.6580535893625528,0.9765099402829034,2.597088266797848,-129.32107514627026,13.10016205592405,134.6816650872284,19787.120199000005,2501.946135468996
342.0,0.03,8.333333333333334,1.23,3600.0,0.21,7.0,470.0,2411091.0,-0.4665119808855387,1.0309143455939498,0.6099256969865495,4.0003869205292295,0.9779935805871274,2.8454452922973625,-129.23961224771293,14.464871979273793,135.21781197157964,20008.509833999997,2539.6771609570005
343.0,0.03,8.333333333333334,1.23,3600.0,0.22,7.0,470.0,2411091.0,-0.4668420989976659,1.1366131397832766,0.6668536560396902,4.341360359074585,0.9767197878867118,3.097002412099007,-129.15385100456893,15.854602168443702,135.76662360601608,29196.182836000004,3950.1331881620035
344.0,0.03,8.333333333333334,1.23,3600.0,0.23,7.0,470.0,2411091.0,-0.4671803876732649,1.2479255599141332,0.7264586453990598,4.698163803720885,0.9740346326768501,3.359031315309301,-129.06394070079747,17.28104805983454,136.31340943628862,19544.121664000028,2468.871196002002
345.0,0.03,8.333333333333334,1.23,3600.0,0.24,7.0,470.0,2411091.0,-0.4675446508064907,1.3670006922158828,0.7876485589424884,5.081889214402513,0.9751702763421395,3.631647767476018,-128.9701452996292,18.838353192061017,136.94031225865334,19429.09570699997,2456.6962938399993
346.0,0.03,8.333333333333334,1.23,3600.0,0.25,7.0,470.0,2411091.0,-0.46792991947302354,1.4859942323383981,0.8531394121872478,5.42197719757339,0.967094321585671,3.902943635159526,-128.8711144924657,20.271638953665665,137.4786989688728,20172.439641000015,2560.8194379929973
347.0,0.03,8.333333333333334,1.23,3600.0,0.26,7.0,470.0,2411091.0,-0.4683081263838807,1.618242852063437,0.917399581452563,5.8611224286729104,0.9712750117829831,4.20512323453051,-128.76922403589074,22.020588606565948,138.18792454573727,27912.383649000007,3764.4125962729972
